Day;AdsetId;Adset;AdvertiserId;Advertiser;CategoryId;Category;CampaignId;Campaign;Device;Currency;Displays;Clicks;AdvertiserCost;RevenueGeneratedClientAttribution;SalesClientAttribution;SalesAllClientAttribution;AdvertiserValue;AdvertiserAllValue
2021-09-26;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Desktop;USD;3485;6;5.544;0;0;0;0;0
2021-10-21;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;9000;64;19.2;232.55;3;4;0;0
2021-03-17;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;8;0;0;0;0;0;0;0
2021-03-17;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;8;1;0.16;0;0;0;0;0
2021-02-13;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Smartphone;USD;142;3;0.39;0;0;0;0;0
2021-04-13;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;5;0;0.0007;0;0;0;0;0
2021-11-12;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-10-07;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Tablet;USD;1968;11;1.5;0;0;0;0;0
2021-11-02;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;42235;312;93.6;64.9;1;3;0;0
2021-08-14;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;5840;9;1.35;0;0;0;0;0
2021-08-08;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2022-02-25;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;7;0;0.0014;0;0;0;0;0
2022-02-17;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;0;0;0;0;0;0;0;0
2022-02-05;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;3;0;0.0001;0;0;0;0;0
2021-02-02;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Other;USD;109;2;0.3578;0;0;0;0;0
2022-03-06;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Other;USD;16;0;0;0;0;0;0;0
2021-08-27;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Smartphone;USD;6;0;0;0;0;0;0;0
2021-03-05;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;3;0;0;0;0;0;0;0
2021-11-18;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;2900;21;5.9994;98.76;1;1;0;0
2021-10-29;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Tablet;USD;1936;14;2.7039;0;0;0;0;0
2021-04-24;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Other;USD;21;0;0;0;0;0;0;0
2021-08-31;276663;Web Conversion - Aug 19, 2021;64410;Nuts US;0;;261840;Similar Audience Food Interest;Unknown;USD;1;0;0.0005;0;0;0;0;0
2021-12-17;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Other;USD;0;0;0;0;0;0;0;0
2021-02-23;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;23942;31;3.72;59.91;1;1;0;0
2021-02-07;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;23671;62;6.2;0;0;0;0;0
2021-10-19;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Desktop;USD;174;0;0;0;0;0;0;0
2022-02-03;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Smartphone;USD;4357;17;4.3385;78.93;2;3;0;0
2021-07-17;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;3127;8;1.2;0;0;0;0;0
2021-12-22;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;19483;62;24.8;0;0;0;0;0
2022-03-05;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;CTV;USD;11;0;0;0;0;0;0;0
2022-03-21;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;CTV;USD;3;0;0;0;0;0;0;0
2022-04-16;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;2116;0;0.8462;0;0;0;0;0
2021-06-08;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;1911;6;1.9216;0;0;2;0;0
2022-01-26;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;349;0;0.0543;0;0;0;0;0
2021-10-19;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;2;0;0;0;0;0;0;0
2022-03-12;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;18856;92;36.8;192.84;4;4;0;0
2021-09-01;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Unknown;USD;1;0;0;0;0;0;0;0
2021-08-24;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;0;0;0;0;0;0;0;0
2022-03-08;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;1;3;0.69;0;0;0;0;0
2021-04-30;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;300;1;0.21;0;0;1;0;0
2022-01-31;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Other;USD;1;0;0;0;0;0;0;0
2022-01-07;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Other;USD;4;0;0;0;0;0;0;0
2021-03-01;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Desktop;USD;197;1;0.13;0;0;0;0;0
2021-12-08;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Tablet;USD;9050;74;48.0512;533.9;13;17;0;0
2022-04-18;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Desktop;USD;4702;8;5.4886;373.7;5;5;0;0
2021-10-25;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Tablet;USD;4088;43;12.9277;89.89;2;2;0;0
2022-02-12;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;243;2;0.6;0;0;0;0;0
2021-09-19;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;14757;44;15.4;0;0;0;0;0
2021-10-07;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;1457;1;0.3;0;0;0;0;0
2021-10-27;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;113;6;2.1;0;0;0;0;0
2022-02-26;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Smartphone;USD;0;0;0;170.82;3;3;0;0
2021-04-07;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Unknown;USD;1;0;0;0;0;0;0;0
2022-04-04;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Tablet;USD;218;1;0.1554;0;0;0;0;0
2021-11-10;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Smartphone;USD;17942;134;13.4;98.43;1;1;0;0
2021-05-25;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Tablet;USD;0;0;0;0;0;0;0;0
2022-03-05;306129;Similar Audience & Lapsed Users;64410;Nuts US;0;;287853;Similar Audience & Lapsed Users;CTV;USD;1;0;0.0001;0;0;0;0;0
2021-05-19;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;813;11;2.5973;0;0;0;0;0
2022-04-17;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;158;2;0.28;0;0;0;0;0
2022-04-02;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Desktop;USD;162626;167;117.5121;619.34;12;13;0;0
2022-03-22;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Desktop;USD;14416;7;9.158;64.91;1;1;0;0
2021-09-29;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Unknown;USD;5;0;0;0;0;0;0;0
2021-07-03;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Unknown;USD;2;0;0;0;0;0;0;0
2022-01-09;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Desktop;USD;30723;19;17.3209;0;0;0;0;0
2022-01-25;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Desktop;USD;3434;1;0.9784;74.94;1;1;0;0
2021-11-17;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;CTV;USD;6;0;0;0;0;0;0;0
2021-12-09;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Unknown;USD;14;0;0.0575;0;0;0;0;0
2021-09-23;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Tablet;USD;1664;10;3;0;0;0;0;0
2021-09-24;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Unknown;USD;4;0;0;0;0;0;0;0
2022-03-31;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;;USD;0;0;0;0;0;0;0;0
2022-02-12;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Tablet;USD;2591;31;12.4;0;0;0;0;0
2021-12-30;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Other;USD;0;0;0;0;0;0;0;0
2022-01-13;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;57;7;2.8;0;0;0;0;0
2022-02-03;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;;USD;0;0;0;0;0;0;0;0
2022-01-27;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Other;USD;7;0;0.1055;0;0;0;0;0
2022-01-23;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Unknown;USD;1;0;0.0001;0;0;0;0;0
2021-02-22;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Other;USD;0;0;0;0;0;0;0;0
2021-10-28;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;CTV;USD;0;0;0;0;0;0;0;0
2022-02-16;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;;USD;0;0;0;0;0;0;0;0
2022-04-04;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Unknown;USD;11;0;0.0053;0;0;0;0;0
2022-04-08;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Unknown;USD;25;0;0.0282;0;0;0;0;0
2022-01-29;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Tablet;USD;3779;26;7.8;0;0;0;0;0
2022-04-04;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Unknown;USD;3;0;0.0052;0;0;0;0;0
2022-03-05;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;CTV;USD;13;0;0.0056;0;0;0;0;0
2021-02-23;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;27;1;0.1;0;0;0;0;0
2021-05-08;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;576;0;0;0;0;0;0;0
2021-08-25;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Other;USD;0;0;0;0;0;0;0;0
2021-03-01;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Desktop;USD;600;0;0;0;0;0;0;0
2022-03-12;306129;Similar Audience & Lapsed Users;64410;Nuts US;0;;287853;Similar Audience & Lapsed Users;Other;USD;0;0;0;0;0;0;0;0
2021-06-28;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Desktop;USD;32427;125;97.7527;824.22;14;14;0;0
2022-03-28;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Smartphone;USD;106561;2016;864.6655;5301.94;93;107;0;0
2021-10-15;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Desktop;USD;5554;1;0.45;0;0;0;0;0
2021-03-08;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Smartphone;USD;192;5;1.9127;26.97;1;1;0;0
2021-08-14;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Unknown;USD;2;0;0;0;0;0;0;0
2021-06-05;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;27192;300;99;334.66;11;15;0;0
2021-08-10;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Unknown;USD;1;0;0;0;0;0;0;0
2021-08-08;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Smartphone;USD;19791;192;65.28;82.92;2;7;0;0
2021-10-23;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Desktop;USD;22513;102;45.6341;752.17;17;18;0;0
2021-12-06;285974;Loyalty - Web Conversion Buyers Last 90 Days - Oct 18, 2021;64410;Nuts US;0;;270945;Loyalty - Buyers Last 90 Days;Smartphone;USD;33730;624;288.5134;3879.34;60;77;0;0
2021-07-08;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;6;0;0.0015;0;0;0;0;0
2022-03-28;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;;USD;0;0;0;0;0;0;0;0
2021-07-30;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Desktop;USD;1;0;0;0;0;0;0;0
2021-10-23;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Other;USD;0;0;0;0;0;0;0;0
2022-02-06;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-06-14;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;0;0;0;0;0;0;0;0
2022-01-09;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;31;11;4.4;0;0;0;0;0
2021-11-10;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;CTV;USD;1;0;0;0;0;0;0;0
2022-01-03;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Other;USD;16;0;0;0;0;0;0;0
2021-07-22;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Smartphone;USD;11;2;0.7204;0;0;0;0;0
2021-01-05;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;25004;167;59.7882;255.26;6;18;0;0
2021-04-03;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;1660;16;2.7635;0;0;0;0;0
2021-07-25;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;7;0;0;0;0;0;0;0
2021-02-14;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;1509;13;2.1687;131.85;2;3;0;0
2021-02-22;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Smartphone;USD;817;12;1.2085;143.81;2;3;0;0
2021-08-08;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Smartphone;USD;5078;33;5.61;0;0;0;0;0
2021-06-03;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Tablet;USD;12;0;0;0;0;0;0;0
2021-02-02;238630;Loyalty - Lower Funnel Buyers;64410;Nuts US;0;;199093;Loyalty - Lower Funnel Buyers;Other;USD;0;0;0;0;0;0;0;0
2021-11-16;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Smartphone;USD;301;9;3.15;0;0;0;0;0
2021-10-06;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Desktop;USD;32;0;0.0439;0;0;0;0;0
2022-02-04;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Tablet;USD;4;2;0.0498;0;0;0;0;0
2021-10-19;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;1133;0;0;51.93;2;2;0;0
2021-07-27;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Other;USD;1;0;0;0;0;0;0;0
2022-02-10;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;;USD;0;0;0;0;0;0;0;0
2022-01-03;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;102625;192;67.2;95.93;2;2;0;0
2021-11-20;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Other;USD;3;0;0;0;0;0;0;0
2021-10-26;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;CTV;USD;4;0;0.0009;0;0;0;0;0
2021-03-01;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Other;USD;0;0;0;0;0;0;0;0
2022-03-16;249121;Retargeting - Lower Funnel 0-30 Mobile;64410;Nuts US;0;;199099;Retargeting - Lower Funnel 0-30 Mobile;Other;USD;0;0;0;0;0;0;0;0
2021-09-12;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Other;USD;0;0;0;0;0;0;0;0
2021-07-14;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Other;USD;13;0;0;0;0;0;0;0
2022-03-02;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;;USD;0;0;0;0;0;0;0;0
2021-04-04;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;9;3;0.51;0;0;0;0;0
2021-03-07;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;4;0;0;0;0;0;0;0
2022-04-07;306129;Similar Audience & Lapsed Users;64410;Nuts US;0;;287853;Similar Audience & Lapsed Users;;USD;0;0;0;0;0;0;0;0
2021-03-18;249123;Prospecting - Similar To Visitors Audience;64410;Nuts US;0;;199103;Prospecting - Similar Audience;Desktop;USD;548;0;0;0;0;0;0;0
2022-04-17;306129;Similar Audience & Lapsed Users;64410;Nuts US;0;;287853;Similar Audience & Lapsed Users;Desktop;USD;164962;697;380.3194;1230.2;19;19;0;0
2021-10-31;286861;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;64410;Nuts US;0;;271663;Prospecting - Commerce Audience Nuts and Seeds + Dried Fruits;Unknown;USD;20;0;0.0279;0;0;0;0;0
2021-07-26;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Desktop;USD;2;0;0;0;0;0;0;0
2021-09-28;249125;Similar Audience Mobile;64410;Nuts US;0;;199106;Similar Audience Mobile;Smartphone;USD;40;0;0;0;0;0;0;0
2021-12-27;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Smartphone;USD;9;0;0.0003;0;0;0;0;0
2022-01-12;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Smartphone;USD;13159;91;15.7823;22.98;1;1;0;0
2021-07-11;248928;Retargeting - Mid Funnel 60+ Desktop;64410;Nuts US;0;;199096;Retargeting - Mid Funnel 60+ Desktop;Desktop;USD;4767;16;2.4;0;0;0;0;0
2022-03-30;249119;Retargeting - Lower Funnel 30-60 Mobile;64410;Nuts US;0;;199097;Retargeting - Lower Funnel 30-60 Mobile;Tablet;USD;5;8;0.0365;33.96;1;1;0;0
2022-03-29;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;103044;72;58.2442;244.53;3;3;0;0
2022-03-21;296930;Loyalty - All Buyers;64410;Nuts US;0;;280283;Loyalty - All Buyers;Desktop;USD;336;0;0.0869;0;0;0;0;0
2021-07-08;210175;Lower Funnel 0-30 Desktop;64410;Nuts US;0;;199092;Lower Funnel 0-30 Desktop;Unknown;USD;7;0;0.0021;0;0;0;0;0
2022-04-12;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;CTV;USD;15;0;0.0071;0;0;0;0;0
2021-08-26;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;Desktop;USD;5214;19;5.13;0;0;0;0;0
2021-12-04;249120;Retargeting - Mid Funnel 60+ Mobile;64410;Nuts US;0;;199098;Retargeting - Mid Funnel 60+ Mobile;Other;USD;0;0;0;0;0;0;0;0
2021-12-05;248927;Retargeting - Lower Funnel 30-60 Desktop;64410;Nuts US;0;;199095;Retargeting - Lower Funnel 30-60 Desktop;CTV;USD;0;0;0;0;0;0;0;0
